date,forecast_price
2024-12-31,2638.7754
2025-01-01,2613.003
2025-01-02,2600.0513
2025-01-03,2591.8276
2025-01-04,2586.3462
2025-01-05,2582.4834
2025-01-06,2579.641
2025-01-07,2577.475
2025-01-08,2575.7786
2025-01-09,2574.4214
2025-01-10,2573.3193
2025-01-11,2572.4148
2025-01-12,2571.665
2025-01-13,2571.0405
2025-01-14,2570.5164
2025-01-15,2570.0752
2025-01-16,2569.7021
2025-01-17,2569.3867
2025-01-18,2569.1177
2025-01-19,2568.8896
2025-01-20,2568.695
2025-01-21,2568.5288
2025-01-22,2568.3862
2025-01-23,2568.2646
2025-01-24,2568.1602
2025-01-25,2568.0703
2025-01-26,2567.9934
2025-01-27,2567.927
2025-01-28,2567.8696
2025-01-29,2567.8206
