date,forecast_price
2024-12-31,1460.9978
2025-01-01,1463.0521
2025-01-02,1463.6534
2025-01-03,1464.0356
2025-01-04,1464.3062
2025-01-05,1464.4988
2025-01-06,1464.6401
2025-01-07,1464.7444
2025-01-08,1464.8214
2025-01-09,1464.879
2025-01-10,1464.9214
2025-01-11,1464.9536
2025-01-12,1464.9783
2025-01-13,1464.9971
2025-01-14,1465.0116
2025-01-15,1465.0227
2025-01-16,1465.0315
2025-01-17,1465.0383
2025-01-18,1465.0442
2025-01-19,1465.0488
2025-01-20,1465.0526
2025-01-21,1465.0553
2025-01-22,1465.0576
2025-01-23,1465.06
2025-01-24,1465.0615
2025-01-25,1465.063
2025-01-26,1465.0647
2025-01-27,1465.0662
2025-01-28,1465.067
2025-01-29,1465.0679
