feature,importance,model
t30_Price Earnings Ratio,5.01047871468483e-05,lgbm
t36_High Price,4.911630845056695e-05,lgbm
t29_Price Earnings Ratio,4.0798735002527596e-05,lgbm
t17_Price Change 1 Day Percent,3.793499568431415e-05,lgbm
t34_Price Change 1 Day Percent,3.683682408256752e-05,lgbm
t57_Price Change 1 Day Percent,3.617329046272645e-05,lgbm
t30_Ask Price,3.607914729375206e-05,lgbm
t53_Bid Price,3.394290843235476e-05,lgbm
t03_Moving Average 20 Day,3.249227950079449e-05,lgbm
t22_Price Change 1 Day Percent,3.101403226328077e-05,lgbm
t31_Low Price,2.5097495775426816e-05,lgbm
t26_Price to Book Ratio,2.32831769011209e-05,lgbm
t40_Price to Sales Ratio,1.551678703334576e-05,lgbm
t22_Bid Price,1.3230289046906876e-05,lgbm
t33_High Price,4.274814497441502e-06,lgbm
t09_Moving Average 20 Day,0.0,lgbm
t09_High Price,0.0,lgbm
t09_Bid Price,0.0,lgbm
t09_Ask Price,0.0,lgbm
t08_Dividend Indicated Yld - Gross,0.0,lgbm
t11_Price Change 1 Day Percent,0.0,lgbm
t11_Dividend Indicated Yld - Gross,0.0,lgbm
t11_Price to Book Ratio,0.0,lgbm
t11_Price to Sales Ratio,0.0,lgbm
t11_Moving Average 20 Day,0.0,lgbm
t11_Low Price,0.0,lgbm
t11_High Price,0.0,lgbm
t11_Bid Price,0.0,lgbm
t10_Dividend Indicated Yld - Gross,0.0,lgbm
t10_Price to Book Ratio,0.0,lgbm
t10_Price to Sales Ratio,0.0,lgbm
t10_Moving Average 20 Day,0.0,lgbm
t13_Price to Sales Ratio,0.0,lgbm
t13_Moving Average 20 Day,0.0,lgbm
t13_Low Price,0.0,lgbm
t13_High Price,0.0,lgbm
t13_Bid Price,0.0,lgbm
t13_Ask Price,0.0,lgbm
t12_Price Change 1 Day Percent,0.0,lgbm
t12_Dividend Indicated Yld - Gross,0.0,lgbm
t12_Price Earnings Ratio,0.0,lgbm
t12_Price to Book Ratio,0.0,lgbm
t12_Price to Sales Ratio,0.0,lgbm
t12_Moving Average 20 Day,0.0,lgbm
t12_Low Price,0.0,lgbm
t12_Bid Price,0.0,lgbm
t12_Ask Price,0.0,lgbm
t15_Bid Price,0.0,lgbm
t15_Ask Price,0.0,lgbm
t14_Dividend Indicated Yld - Gross,0.0,lgbm
t14_Price Earnings Ratio,0.0,lgbm
t14_Price to Book Ratio,0.0,lgbm
t14_Price to Sales Ratio,0.0,lgbm
t14_Moving Average 20 Day,0.0,lgbm
t14_Low Price,0.0,lgbm
t14_High Price,0.0,lgbm
t13_Price Change 1 Day Percent,0.0,lgbm
t13_Dividend Indicated Yld - Gross,0.0,lgbm
t13_Price to Book Ratio,0.0,lgbm
t16_Price Earnings Ratio,0.0,lgbm
t16_Price to Book Ratio,0.0,lgbm
t16_Price to Sales Ratio,0.0,lgbm
t16_Moving Average 20 Day,0.0,lgbm
t16_Low Price,0.0,lgbm
t16_High Price,0.0,lgbm
t16_Bid Price,0.0,lgbm
t16_Ask Price,0.0,lgbm
t15_Price Change 1 Day Percent,0.0,lgbm
t15_Dividend Indicated Yld - Gross,0.0,lgbm
t15_Price to Book Ratio,0.0,lgbm
t15_Moving Average 20 Day,0.0,lgbm
t09_Price Earnings Ratio,0.0,lgbm
t18_High Price,0.0,lgbm
t18_Bid Price,0.0,lgbm
t18_Ask Price,0.0,lgbm
t17_Price to Book Ratio,0.0,lgbm
t17_Price to Sales Ratio,0.0,lgbm
t17_Moving Average 20 Day,0.0,lgbm
t17_High Price,0.0,lgbm
t17_Bid Price,0.0,lgbm
t17_Ask Price,0.0,lgbm
t16_Price Change 1 Day Percent,0.0,lgbm
t19_Dividend Indicated Yld - Gross,0.0,lgbm
t19_Price Earnings Ratio,0.0,lgbm
t19_Price to Book Ratio,0.0,lgbm
t19_Price to Sales Ratio,0.0,lgbm
t19_Moving Average 20 Day,0.0,lgbm
t19_Low Price,0.0,lgbm
t19_High Price,0.0,lgbm
t19_Bid Price,0.0,lgbm
t18_Dividend Indicated Yld - Gross,0.0,lgbm
t18_Price Earnings Ratio,0.0,lgbm
t18_Price to Book Ratio,0.0,lgbm
t18_Price to Sales Ratio,0.0,lgbm
t18_Moving Average 20 Day,0.0,lgbm
t21_Price to Sales Ratio,0.0,lgbm
t21_Moving Average 20 Day,0.0,lgbm
t21_Low Price,0.0,lgbm
t21_High Price,0.0,lgbm
t21_Bid Price,0.0,lgbm
t21_Ask Price,0.0,lgbm
t20_Dividend Indicated Yld - Gross,0.0,lgbm
t20_Price to Book Ratio,0.0,lgbm
t20_Moving Average 20 Day,0.0,lgbm
t20_Low Price,0.0,lgbm
t23_Bid Price,0.0,lgbm
t23_Ask Price,0.0,lgbm
t22_Dividend Indicated Yld - Gross,0.0,lgbm
t22_Price Earnings Ratio,0.0,lgbm
t22_Price to Book Ratio,0.0,lgbm
t22_Price to Sales Ratio,0.0,lgbm
t22_Moving Average 20 Day,0.0,lgbm
t22_Low Price,0.0,lgbm
t22_High Price,0.0,lgbm
t22_Ask Price,0.0,lgbm
t21_Dividend Indicated Yld - Gross,0.0,lgbm
t21_Price Earnings Ratio,0.0,lgbm
t21_Price to Book Ratio,0.0,lgbm
t24_Price Earnings Ratio,0.0,lgbm
t24_Price to Book Ratio,0.0,lgbm
t24_Price to Sales Ratio,0.0,lgbm
t24_Moving Average 20 Day,0.0,lgbm
t24_Low Price,0.0,lgbm
t24_High Price,0.0,lgbm
t24_Bid Price,0.0,lgbm
t24_Ask Price,0.0,lgbm
t23_Price Change 1 Day Percent,0.0,lgbm
t23_Dividend Indicated Yld - Gross,0.0,lgbm
t23_Price Earnings Ratio,0.0,lgbm
t23_Low Price,0.0,lgbm
t23_High Price,0.0,lgbm
t26_Low Price,0.0,lgbm
t26_High Price,0.0,lgbm
t26_Bid Price,0.0,lgbm
t26_Ask Price,0.0,lgbm
t25_Price Change 1 Day Percent,0.0,lgbm
t25_Price Earnings Ratio,0.0,lgbm
t25_Price to Book Ratio,0.0,lgbm
t25_Price to Sales Ratio,0.0,lgbm
t25_Moving Average 20 Day,0.0,lgbm
t25_Low Price,0.0,lgbm
t25_High Price,0.0,lgbm
t25_Bid Price,0.0,lgbm
t25_Ask Price,0.0,lgbm
t24_Price Change 1 Day Percent,0.0,lgbm
t24_Dividend Indicated Yld - Gross,0.0,lgbm
t27_Price Change 1 Day Percent,0.0,lgbm
t27_Dividend Indicated Yld - Gross,0.0,lgbm
t27_Price Earnings Ratio,0.0,lgbm
t27_Price to Book Ratio,0.0,lgbm
t27_Price to Sales Ratio,0.0,lgbm
t27_Moving Average 20 Day,0.0,lgbm
t27_Low Price,0.0,lgbm
t27_High Price,0.0,lgbm
t27_Bid Price,0.0,lgbm
t27_Ask Price,0.0,lgbm
t26_Price Change 1 Day Percent,0.0,lgbm
t26_Dividend Indicated Yld - Gross,0.0,lgbm
t26_Price Earnings Ratio,0.0,lgbm
t26_Price to Sales Ratio,0.0,lgbm
t26_Moving Average 20 Day,0.0,lgbm
t29_Price to Sales Ratio,0.0,lgbm
t29_Moving Average 20 Day,0.0,lgbm
t29_Low Price,0.0,lgbm
t29_High Price,0.0,lgbm
t29_Bid Price,0.0,lgbm
t29_Ask Price,0.0,lgbm
t28_Price Change 1 Day Percent,0.0,lgbm
t28_Dividend Indicated Yld - Gross,0.0,lgbm
t28_Price to Book Ratio,0.0,lgbm
t28_Price to Sales Ratio,0.0,lgbm
t28_Moving Average 20 Day,0.0,lgbm
t28_Low Price,0.0,lgbm
t28_High Price,0.0,lgbm
t28_Bid Price,0.0,lgbm
t31_Bid Price,0.0,lgbm
t31_Ask Price,0.0,lgbm
t30_Price Change 1 Day Percent,0.0,lgbm
t30_Dividend Indicated Yld - Gross,0.0,lgbm
t30_Moving Average 20 Day,0.0,lgbm
t30_Low Price,0.0,lgbm
t30_High Price,0.0,lgbm
t30_Bid Price,0.0,lgbm
t29_Price Change 1 Day Percent,0.0,lgbm
t29_Price to Book Ratio,0.0,lgbm
t32_Price Earnings Ratio,0.0,lgbm
t32_Price to Sales Ratio,0.0,lgbm
t23_Price to Sales Ratio,0.0,lgbm
t32_High Price,0.0,lgbm
t32_Bid Price,0.0,lgbm
t32_Ask Price,0.0,lgbm
t57_Dividend Indicated Yld - Gross,0.0,lgbm
t31_Dividend Indicated Yld - Gross,0.0,lgbm
t31_Price Earnings Ratio,0.0,lgbm
t31_Price to Book Ratio,0.0,lgbm
t31_Price to Sales Ratio,0.0,lgbm
t31_Moving Average 20 Day,0.0,lgbm
t57_Price Earnings Ratio,0.0,lgbm
t31_High Price,0.0,lgbm
t57_Price to Book Ratio,0.0,lgbm
t34_High Price,0.0,lgbm
t34_Bid Price,0.0,lgbm
t34_Ask Price,0.0,lgbm
t58_Price Change 1 Day Percent,0.0,lgbm
t33_Dividend Indicated Yld - Gross,0.0,lgbm
t58_Dividend Indicated Yld - Gross,0.0,lgbm
t58_Price Earnings Ratio,0.0,lgbm
t58_Moving Average 20 Day,0.0,lgbm
t33_Low Price,0.0,lgbm
t04_Ask Price,0.0,lgbm
t33_Bid Price,0.0,lgbm
t55_Price to Sales Ratio,0.0,lgbm
t55_Price to Book Ratio,0.0,lgbm
t35_Price Change 1 Day Percent,0.0,lgbm
t35_Dividend Indicated Yld - Gross,0.0,lgbm
t35_Price Earnings Ratio,0.0,lgbm
t02_Low Price,0.0,lgbm
t35_Price to Sales Ratio,0.0,lgbm
t35_Moving Average 20 Day,0.0,lgbm
t35_Low Price,0.0,lgbm
t00_Low Price,0.0,lgbm
t35_Bid Price,0.0,lgbm
t35_Ask Price,0.0,lgbm
t57_Ask Price,0.0,lgbm
t34_Dividend Indicated Yld - Gross,0.0,lgbm
t56_Price Change 1 Day Percent,0.0,lgbm
t34_Price to Book Ratio,0.0,lgbm
t56_Dividend Indicated Yld - Gross,0.0,lgbm
t34_Moving Average 20 Day,0.0,lgbm
t03_Dividend Indicated Yld - Gross,0.0,lgbm
t37_Moving Average 20 Day,0.0,lgbm
t37_Low Price,0.0,lgbm
t03_Price Earnings Ratio,0.0,lgbm
t37_Bid Price,0.0,lgbm
t37_Ask Price,0.0,lgbm
t36_Price Change 1 Day Percent,0.0,lgbm
t36_Dividend Indicated Yld - Gross,0.0,lgbm
t03_Price to Book Ratio,0.0,lgbm
t36_Price to Book Ratio,0.0,lgbm
t36_Price to Sales Ratio,0.0,lgbm
t36_Moving Average 20 Day,0.0,lgbm
t36_Low Price,0.0,lgbm
t03_Price to Sales Ratio,0.0,lgbm
t36_Bid Price,0.0,lgbm
t36_Ask Price,0.0,lgbm
t39_Bid Price,0.0,lgbm
t39_Ask Price,0.0,lgbm
t38_Price Change 1 Day Percent,0.0,lgbm
t38_Dividend Indicated Yld - Gross,0.0,lgbm
t38_Price Earnings Ratio,0.0,lgbm
t38_Price to Book Ratio,0.0,lgbm
t03_Low Price,0.0,lgbm
t38_Moving Average 20 Day,0.0,lgbm
t38_Low Price,0.0,lgbm
t38_High Price,0.0,lgbm
t38_Bid Price,0.0,lgbm
t38_Ask Price,0.0,lgbm
t37_Price Change 1 Day Percent,0.0,lgbm
t37_Dividend Indicated Yld - Gross,0.0,lgbm
t03_High Price,0.0,lgbm
t55_Price Change 1 Day Percent,0.0,lgbm
t40_Price Earnings Ratio,0.0,lgbm
t40_Price to Book Ratio,0.0,lgbm
t55_Dividend Indicated Yld - Gross,0.0,lgbm
t40_Moving Average 20 Day,0.0,lgbm
t40_Low Price,0.0,lgbm
t55_Price Earnings Ratio,0.0,lgbm
t40_Bid Price,0.0,lgbm
t40_Ask Price,0.0,lgbm
t00_Ask Price,0.0,lgbm
t39_Dividend Indicated Yld - Gross,0.0,lgbm
t07_Bid Price,0.0,lgbm
t39_Price to Sales Ratio,0.0,lgbm
t39_Moving Average 20 Day,0.0,lgbm
t39_Low Price,0.0,lgbm
t39_High Price,0.0,lgbm
t42_Low Price,0.0,lgbm
t42_High Price,0.0,lgbm
t42_Bid Price,0.0,lgbm
t42_Ask Price,0.0,lgbm
t07_Ask Price,0.0,lgbm
t41_Dividend Indicated Yld - Gross,0.0,lgbm
t06_Dividend Indicated Yld - Gross,0.0,lgbm
t06_Price Earnings Ratio,0.0,lgbm
t41_Price to Sales Ratio,0.0,lgbm
t41_Moving Average 20 Day,0.0,lgbm
t41_Low Price,0.0,lgbm
t41_High Price,0.0,lgbm
t41_Bid Price,0.0,lgbm
t41_Ask Price,0.0,lgbm
t06_Price to Book Ratio,0.0,lgbm
t40_Dividend Indicated Yld - Gross,0.0,lgbm
t43_Price Change 1 Day Percent,0.0,lgbm
t43_Dividend Indicated Yld - Gross,0.0,lgbm
t43_Price Earnings Ratio,0.0,lgbm
t06_Price to Sales Ratio,0.0,lgbm
t43_Price to Sales Ratio,0.0,lgbm
t06_Moving Average 20 Day,0.0,lgbm
t06_Low Price,0.0,lgbm
t43_High Price,0.0,lgbm
t03_Bid Price,0.0,lgbm
t03_Ask Price,0.0,lgbm
t02_Price Change 1 Day Percent,0.0,lgbm
t02_Dividend Indicated Yld - Gross,0.0,lgbm
t02_Price Earnings Ratio,0.0,lgbm
t02_Price to Book Ratio,0.0,lgbm
t02_Price to Sales Ratio,0.0,lgbm
t02_Moving Average 20 Day,0.0,lgbm
t05_Price to Sales Ratio,0.0,lgbm
t05_Moving Average 20 Day,0.0,lgbm
t05_Low Price,0.0,lgbm
t05_High Price,0.0,lgbm
t05_Bid Price,0.0,lgbm
t05_Ask Price,0.0,lgbm
t04_Price Change 1 Day Percent,0.0,lgbm
t04_Dividend Indicated Yld - Gross,0.0,lgbm
t06_Bid Price,0.0,lgbm
t06_Ask Price,0.0,lgbm
t42_Dividend Indicated Yld - Gross,0.0,lgbm
t42_Price Earnings Ratio,0.0,lgbm
t42_Price to Book Ratio,0.0,lgbm
t42_Price to Sales Ratio,0.0,lgbm
t42_Moving Average 20 Day,0.0,lgbm
t45_Price to Sales Ratio,0.0,lgbm
t05_Dividend Indicated Yld - Gross,0.0,lgbm
t45_Low Price,0.0,lgbm
t45_High Price,0.0,lgbm
t45_Bid Price,0.0,lgbm
t05_Price Earnings Ratio,0.0,lgbm
t05_Price to Book Ratio,0.0,lgbm
t44_Dividend Indicated Yld - Gross,0.0,lgbm
t44_Price Earnings Ratio,0.0,lgbm
t44_Price to Book Ratio,0.0,lgbm
t44_Low Price,0.0,lgbm
t44_High Price,0.0,lgbm
t44_Bid Price,0.0,lgbm
t08_Price Earnings Ratio,0.0,lgbm
t47_Bid Price,0.0,lgbm
t47_Ask Price,0.0,lgbm
t46_Price Change 1 Day Percent,0.0,lgbm
t46_Dividend Indicated Yld - Gross,0.0,lgbm
t46_Price Earnings Ratio,0.0,lgbm
t46_Price to Book Ratio,0.0,lgbm
t46_Price to Sales Ratio,0.0,lgbm
t46_Low Price,0.0,lgbm
t46_High Price,0.0,lgbm
t46_Bid Price,0.0,lgbm
t46_Ask Price,0.0,lgbm
t08_Price to Sales Ratio,0.0,lgbm
t45_Dividend Indicated Yld - Gross,0.0,lgbm
t45_Price Earnings Ratio,0.0,lgbm
t45_Price to Book Ratio,0.0,lgbm
t48_Price Earnings Ratio,0.0,lgbm
t48_Price to Book Ratio,0.0,lgbm
t48_Price to Sales Ratio,0.0,lgbm
t48_Moving Average 20 Day,0.0,lgbm
t48_Low Price,0.0,lgbm
t48_High Price,0.0,lgbm
t48_Bid Price,0.0,lgbm
t48_Ask Price,0.0,lgbm
t47_Price Change 1 Day Percent,0.0,lgbm
t47_Dividend Indicated Yld - Gross,0.0,lgbm
t47_Price Earnings Ratio,0.0,lgbm
t47_Price to Book Ratio,0.0,lgbm
t47_Price to Sales Ratio,0.0,lgbm
t08_Low Price,0.0,lgbm
t47_Low Price,0.0,lgbm
t47_High Price,0.0,lgbm
t08_High Price,0.0,lgbm
t50_High Price,0.0,lgbm
t08_Bid Price,0.0,lgbm
t50_Ask Price,0.0,lgbm
t49_Price Change 1 Day Percent,0.0,lgbm
t49_Dividend Indicated Yld - Gross,0.0,lgbm
t49_Price Earnings Ratio,0.0,lgbm
t49_Price to Book Ratio,0.0,lgbm
t49_Price to Sales Ratio,0.0,lgbm
t08_Ask Price,0.0,lgbm
t49_Low Price,0.0,lgbm
t49_High Price,0.0,lgbm
t49_Bid Price,0.0,lgbm
t49_Ask Price,0.0,lgbm
t48_Price Change 1 Day Percent,0.0,lgbm
t48_Dividend Indicated Yld - Gross,0.0,lgbm
t07_Price Change 1 Day Percent,0.0,lgbm
t51_Dividend Indicated Yld - Gross,0.0,lgbm
t07_Dividend Indicated Yld - Gross,0.0,lgbm
t51_Price to Book Ratio,0.0,lgbm
t51_Price to Sales Ratio,0.0,lgbm
t07_Price Earnings Ratio,0.0,lgbm
t51_Low Price,0.0,lgbm
t51_High Price,0.0,lgbm
t51_Bid Price,0.0,lgbm
t51_Ask Price,0.0,lgbm
t50_Price Change 1 Day Percent,0.0,lgbm
t50_Dividend Indicated Yld - Gross,0.0,lgbm
t50_Price Earnings Ratio,0.0,lgbm
t45_Ask Price,0.0,lgbm
t50_Price to Sales Ratio,0.0,lgbm
t50_Moving Average 20 Day,0.0,lgbm
t07_Price to Book Ratio,0.0,lgbm
t53_Moving Average 20 Day,0.0,lgbm
t53_Low Price,0.0,lgbm
t53_High Price,0.0,lgbm
t07_Price to Sales Ratio,0.0,lgbm
t53_Ask Price,0.0,lgbm
t52_Price Change 1 Day Percent,0.0,lgbm
t52_Dividend Indicated Yld - Gross,0.0,lgbm
t07_Low Price,0.0,lgbm
t52_Price to Sales Ratio,0.0,lgbm
t52_Moving Average 20 Day,0.0,lgbm
t52_Low Price,0.0,lgbm
t52_High Price,0.0,lgbm
t52_Bid Price,0.0,lgbm
t52_Ask Price,0.0,lgbm
t55_Bid Price,0.0,lgbm
t54_Price Change 1 Day Percent,0.0,lgbm
t54_Dividend Indicated Yld - Gross,0.0,lgbm
t07_High Price,0.0,lgbm
t10_Low Price,0.0,lgbm
t54_Price to Sales Ratio,0.0,lgbm
t54_Moving Average 20 Day,0.0,lgbm
t54_High Price,0.0,lgbm
t54_Bid Price,0.0,lgbm
t10_High Price,0.0,lgbm
t53_Dividend Indicated Yld - Gross,0.0,lgbm
t53_Price to Book Ratio,0.0,lgbm
t56_Price Earnings Ratio,0.0,lgbm
t56_Price to Book Ratio,0.0,lgbm
t56_Price to Sales Ratio,0.0,lgbm
t56_Moving Average 20 Day,0.0,lgbm
t56_Low Price,0.0,lgbm
t56_Ask Price,0.0,lgbm
t57_Moving Average 20 Day,0.0,lgbm
t57_Low Price,0.0,lgbm
t00_Dividend Indicated Yld - Gross,0.0,lgbm
t55_Moving Average 20 Day,0.0,lgbm
t55_Low Price,0.0,lgbm
t10_Bid Price,0.0,lgbm
t00_Price Earnings Ratio,0.0,lgbm
t59_Dividend Indicated Yld - Gross,0.0,lgbm
t09_Price Change 1 Day Percent,0.0,lgbm
t59_Moving Average 20 Day,0.0,lgbm
t01_Price to Sales Ratio,0.0,lgbm
t09_Dividend Indicated Yld - Gross,0.0,lgbm
t01_Low Price,0.0,lgbm
t00_Price to Sales Ratio,0.0,lgbm
t01_Bid Price,0.0,lgbm
t01_Ask Price,0.0,lgbm
t00_Price Change 1 Day Percent,0.0,lgbm
t00_High Price,0.0,lgbm
t00_Bid Price,0.0,lgbm
t02_High Price,0.0,lgbm
t02_Bid Price,0.0,lgbm
t02_Ask Price,0.0,lgbm
t01_Price Change 1 Day Percent,0.0,lgbm
t01_Dividend Indicated Yld - Gross,0.0,lgbm
t01_Price Earnings Ratio,0.0,lgbm
t01_Price to Book Ratio,0.0,lgbm
t04_Price Earnings Ratio,0.0,lgbm
t09_Price to Sales Ratio,0.0,lgbm
t04_Price to Sales Ratio,0.0,lgbm
t04_Moving Average 20 Day,0.0,lgbm
t04_Low Price,0.0,lgbm
t04_High Price,0.0,lgbm
t04_Bid Price,0.0,lgbm
t50_Price to Book Ratio,0.0,lgbm
