epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.5898272875389318,0.5108210261051471,0.0005,0.08878371200000856,0.00978963099998964,0.09858150099989871
2,0.34446854001732286,0.5085778492036122,0.0005,0.08902054500003942,0.0096224459999803,0.09864987099990685
3,0.27405521507545183,0.4495820272496808,0.0005,0.08645378400001391,0.009635749999915788,0.09609661399997549
4,0.24303382863707867,0.3875189633358331,0.0005,0.0888990810000223,0.009900504000029287,0.09881355200002417
5,0.21397578707732606,0.3207256256978273,0.0005,0.0865889619999507,0.009623046000001523,0.0962193909999769
6,0.19223322920688166,0.29512485781888587,0.0005,0.08559871299996757,0.009614117999944938,0.09521955900004286
7,0.18593957924073742,0.2900346589116228,0.0005,0.08540349999998398,0.009569060999979229,0.09497961700003543
8,0.1731777158368873,0.28422679809423596,0.0005,0.08548608600005991,0.009598581999966882,0.09509119200004079
9,0.1615324983994166,0.2834618018466832,0.0005,0.08566296100002546,0.009566143000029115,0.0952361719999999
10,0.162191156599684,0.28177807922963494,0.0005,0.08891193700003441,0.009855141999992156,0.09877601599998798
11,0.15625722939181927,0.280705933283259,0.0005,0.08961310799998046,0.00981189699996321,0.09943440000006376
12,0.1586383231972281,0.2748806332444255,0.0005,0.08581198600006701,0.00956576499993389,0.09538690800002314
13,0.1543855033360929,0.2715599832487551,0.0005,0.0852494260000185,0.009563782999975956,0.09482239699991624
14,0.15128079438081352,0.26741925038241005,0.0005,0.08522064799990403,0.009824031999983163,0.09505411099996763
15,0.15166031036752953,0.2651191930913981,0.0005,0.08475501999998869,0.009487593000017114,0.09425112400003854
16,0.1495460192896559,0.26571010831213776,0.0005,0.08475082899997233,0.009468034999940755,0.09422777600002519
17,0.13927353695302028,0.2648091016115842,0.0005,0.08441228100002718,0.009392959000024348,0.09381294099989645
18,0.14205623439990492,0.2571734514929754,0.0005,0.0862328890000299,0.009667545000070277,0.09590904399999545
19,0.1394050801099415,0.2539163137545119,0.0005,0.08874062699999286,0.009727738000037789,0.09849466599996504
20,0.14182274650288312,0.25529593123353167,0.0005,0.08676149999996596,0.009697552000034193,0.09646704900001168
21,0.13202564192395055,0.2619474533519823,0.0005,0.08521052399999007,0.009621596999977555,0.09483990900002937
22,0.1367010864839759,0.25452754481550144,0.0005,0.08510965400000714,0.009574154999995699,0.09469205300001704
23,0.13482776198763147,0.25107565275577953,0.0005,0.08562234900000476,0.009770646999982091,0.095400963999964
24,0.13092833414513577,0.24778176350888118,0.0005,0.0906049750000193,0.00972034899996288,0.10033413999997265
25,0.1296811039195693,0.2497168377493367,0.0005,0.0891959580000048,0.009852914000020974,0.09905833699997402
26,0.12289422953427906,0.24345711092432062,0.0005,0.0866614459999937,0.0097463440000638,0.09641498600001341
27,0.12591016113117176,0.25608232860520724,0.0005,0.08636501700004828,0.009681110999963494,0.09605410000006032
28,0.12585428395578938,0.24429232288490643,0.0005,0.08619647299997268,0.009699249000050258,0.0959026380000978
29,0.12131862395232723,0.2463047591608999,0.0005,0.08606322200000704,0.009668691999991097,0.09573884799999632
30,0.12178598644485611,0.24624369849205574,0.0005,0.08663408799998251,0.009717040000055022,0.09635795199994845
31,0.1277620953898276,0.24841522786653403,0.0005,0.08636144399997647,0.009582569000031071,0.0959501969999792
32,0.12551061036766217,0.2488698160453832,0.0005,0.08541507000006732,0.00956614900007935,0.0949872990000813
33,0.12256722348778906,0.2432902955335059,0.0005,0.0853557750000391,0.009600825999996232,0.0949626100000387
34,0.11972177514145452,0.24896152091748786,0.0005,0.08525140499989448,0.009569890999955533,0.09482753700001467
35,0.12293241053926475,0.2576593055383309,0.0005,0.0854265549999127,0.00952650800002175,0.09495874499998536
36,0.1187227441845829,0.2529323653671847,0.0005,0.0858957080000664,0.009645005999914247,0.09554621600000246
37,0.1220981943297557,0.24522533498721802,0.0005,0.08650569299993549,0.0095428100000845,0.0960572860000184
38,0.11982208217984887,0.24824909207634716,0.0005,0.08571958800007451,0.009825599999999213,0.09555502399996385
39,0.11946368569968849,0.24967628752157126,0.0005,0.0879914810000173,0.009695209000028626,0.09769610599994394
40,0.11737712262779154,0.24746419353918594,0.0005,0.08576339600006122,0.009602833000030842,0.09537261000002673
41,0.11956339482765471,0.2399748444452986,0.0005,0.0856227269999863,0.009576131000017085,0.09520528799998829
42,0.11974073371259115,0.2577058397980281,0.0005,0.08567400099991573,0.009626196999988679,0.09530750699991586
43,0.1213353325389192,0.24728336336312595,0.0005,0.08577147000005425,0.009677081999939219,0.09545587499997055
44,0.11629248473486166,0.2560279186650034,0.0005,0.08564131400009956,0.009825997000007192,0.09547408000003088
45,0.11891668358797668,0.2532609876045536,0.0005,0.0856549410000298,0.010013485999934346,0.09567669600005502
46,0.11853085745620044,0.25813538223366084,0.0005,0.08667824700000892,0.009696388000065781,0.09638191700003063
47,0.12057256561880898,0.258413844279476,0.0005,0.08648445899996204,0.009738468000023204,0.09623062100001789
48,0.1184088564794978,0.2531466185872927,0.0005,0.08641469099995902,0.009725992999960908,0.09614715700001852
49,0.11147165241848184,0.2589753437570203,0.0005,0.08639885100001266,0.009718590000034055,0.09612487100002909
50,0.11213930605987495,0.2596730152036482,0.00025,0.08643132500003503,0.009650749999991604,0.09610520700005054
