date,forecast_price
2024-12-31,4106.967
2025-01-01,4112.865
2025-01-02,4115.6504
2025-01-03,4116.8853
2025-01-04,4117.4277
2025-01-05,4117.6655
2025-01-06,4117.7695
2025-01-07,4117.815
2025-01-08,4117.8354
2025-01-09,4117.844
2025-01-10,4117.849
2025-01-11,4117.8516
2025-01-12,4117.853
2025-01-13,4117.8545
2025-01-14,4117.8555
2025-01-15,4117.8564
2025-01-16,4117.857
2025-01-17,4117.8574
2025-01-18,4117.858
2025-01-19,4117.8584
2025-01-20,4117.859
2025-01-21,4117.8594
2025-01-22,4117.86
2025-01-23,4117.8604
2025-01-24,4117.8604
2025-01-25,4117.8604
2025-01-26,4117.8604
2025-01-27,4117.8604
2025-01-28,4117.861
2025-01-29,4117.861
