date,forecast_price
2024-12-31,3943.3457
2025-01-01,3939.5576
2025-01-02,3936.7437
2025-01-03,3934.8447
2025-01-04,3933.6375
2025-01-05,3932.8916
2025-01-06,3932.4407
2025-01-07,3932.1729
2025-01-08,3932.0168
2025-01-09,3931.9277
2025-01-10,3931.8777
2025-01-11,3931.8506
2025-01-12,3931.8364
2025-01-13,3931.8296
2025-01-14,3931.8267
2025-01-15,3931.8257
2025-01-16,3931.8254
2025-01-17,3931.826
2025-01-18,3931.8267
2025-01-19,3931.827
2025-01-20,3931.8274
2025-01-21,3931.828
2025-01-22,3931.8281
2025-01-23,3931.8284
2025-01-24,3931.8286
2025-01-25,3931.8289
2025-01-26,3931.8289
2025-01-27,3931.8289
2025-01-28,3931.829
2025-01-29,3931.829
