feature,importance
Price to Sales Ratio,0.01201486196320426
High Price,0.011369000557816526
Moving Average 20 Day,0.009868746724290164
Low Price,0.007466741125325723
Price Change 1 Day Percent,0.007061705879459616
Bid Price,0.0064430370141053545
Dividend Indicated Yld - Gross,0.004847918455197937
Ask Price,0.0020401882190425433
Price Earnings Ratio,0.0
Price to Book Ratio,0.0
