feature,importance
cpi_index,0.004903491564533287
Low Price,0.004070871537140405
exchange_rate_usd_idr,0.003875166405558439
Price to Book Ratio,0.003342266925427988
Ask Price,0.0025231834637987256
Price Change 1 Day Percent,0.0022873673336945644
Bid Price,0.0018528641674978063
High Price,0.001515092095360162
Moving Average 20 Day,0.0010630142968148005
ihsg_return_1d,0.000923109356469165
Price to Sales Ratio,0.00043687835490952194
Price Earnings Ratio,0.00041019987182545616
inflation_rate,0.00013974358327686724
Dividend Indicated Yld - Gross,0.0
bi_rate,0.0
ihsg_close,0.0
