date,forecast_price
2024-12-31,1079.916
2025-01-01,1079.7827
2025-01-02,1079.5353
2025-01-03,1079.3196
2025-01-04,1079.1608
2025-01-05,1079.0558
2025-01-06,1078.9926
2025-01-07,1078.9579
2025-01-08,1078.9414
2025-01-09,1078.9358
2025-01-10,1078.9358
2025-01-11,1078.9386
2025-01-12,1078.9424
2025-01-13,1078.9462
2025-01-14,1078.9497
2025-01-15,1078.9526
2025-01-16,1078.955
2025-01-17,1078.9569
2025-01-18,1078.9584
2025-01-19,1078.9595
2025-01-20,1078.9603
2025-01-21,1078.961
2025-01-22,1078.9615
2025-01-23,1078.9619
2025-01-24,1078.9623
2025-01-25,1078.9625
2025-01-26,1078.9626
2025-01-27,1078.9626
2025-01-28,1078.9628
2025-01-29,1078.9629
