feature,importance
Low Price,0.007240863220067695
Price Change 1 Day Percent,0.004358377588214357
High Price,0.0037910719326464466
Moving Average 20 Day,0.0033149284295116905
Price to Sales Ratio,0.003295671668602157
exchange_rate_usd_idr,0.003287921343386795
bi_rate,0.0017538448361059042
Dividend Indicated Yld - Gross,0.0012999711868663636
ihsg_close,0.0012553506957677497
Ask Price,0.0009410761151229947
cpi_index,0.000881834785428106
Price to Book Ratio,0.0007623313033642866
Bid Price,0.0005143340980996258
inflation_rate,0.00048260608778541957
Price Earnings Ratio,0.0
ihsg_return_1d,0.0
