date,forecast_price
2024-12-31,1805.5193
2025-01-01,1807.1078
2025-01-02,1808.3333
2025-01-03,1809.1145
2025-01-04,1809.6041
2025-01-05,1809.9061
2025-01-06,1809.9238
2025-01-07,1809.8732
2025-01-08,1809.8259
2025-01-09,1809.7847
2025-01-10,1809.7504
2025-01-11,1809.7224
2025-01-12,1809.7002
2025-01-13,1809.6819
2025-01-14,1809.668
2025-01-15,1809.6571
2025-01-16,1809.6487
2025-01-17,1809.6421
2025-01-18,1809.6368
2025-01-19,1809.6328
2025-01-20,1809.6296
2025-01-21,1809.6271
2025-01-22,1809.6251
2025-01-23,1809.6235
2025-01-24,1809.6223
2025-01-25,1809.6213
2025-01-26,1809.6205
2025-01-27,1809.6199
2025-01-28,1809.6194
2025-01-29,1809.619
