epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.2931926043016509,0.3356288763192984,0.0005,0.19240898699990794,0.016355127999986507,0.2087884259999555
2,0.18791191309797295,0.3872584189985182,0.0005,0.19253258499998083,0.016860474000168324,0.20939959999986968
3,0.1890337162761278,0.36953098964302133,0.0005,0.19118985500017516,0.016684750999957032,0.20788053699993725
4,0.1920127771661273,0.2944885802157831,0.0005,0.2020640739999635,0.01663926699984586,0.21870971199996347
5,0.18129114472310603,0.28286084921765714,0.0005,0.19898918200010485,0.016870214000164196,0.2158658660000583
6,0.16990365501373045,0.27949848972556196,0.0005,0.19492970700002843,0.016793299000028128,0.21172958600004677
7,0.16690019425739097,0.23717272354589475,0.0005,0.20142934899990905,0.017214009000099395,0.21864992900009383
8,0.1687461709783923,0.26059335240950954,0.0005,0.2044518700001845,0.01700760399990031,0.22146655500000634
9,0.17134692485187217,0.3178988072699878,0.0005,0.19837331900021127,0.016665989000102854,0.21504605900008755
10,0.17154559174746167,0.2750871552454008,0.0005,0.19754873900001257,0.01730431599980875,0.21486010499984332
11,0.15499938739243374,0.28562597628239983,0.0005,0.20127613899990138,0.016992643999856227,0.21827546399981657
12,0.1558055867003711,0.3082868113662257,0.0005,0.20685185599995748,0.016577334000203336,0.2234362300000612
13,0.16082098023118083,0.3457133846405225,0.0005,0.19076117800000247,0.016461814999956914,0.20722931399996014
14,0.1550570326279782,0.36401728809852424,0.0005,0.18950693700003285,0.016693771999825913,0.20620642900007624
15,0.15142826667075515,0.30263687847377535,0.0005,0.1899890619999951,0.016417181999941022,0.20641233400010606
16,0.1560044696841616,0.3300691013569598,0.00025,0.19163881200006472,0.01657893299989155,0.20823679599993739
17,0.1603294562268001,0.2985589421573497,0.00025,0.18932033999999476,0.016784147999942434,0.20611048899991147
18,0.15318208665830688,0.3187290075080934,0.00025,0.19027065899990703,0.017267532999994728,0.2075444619999871
19,0.1475646106946853,0.2756662474367724,0.00025,0.19430437100004383,0.016856864000146743,0.21116861699988476
20,0.145893641120644,0.3173568575949102,0.00025,0.19795651800018277,0.01690891799989913,0.21487165500002448
21,0.14569578959095864,0.2948182173125394,0.00025,0.19320814299999256,0.016692831000000297,0.20990832500001488
22,0.14700665828574944,0.2893522903496847,0.00025,0.1909916820000035,0.017107600999906936,0.20810644499988484
23,0.1535653147005266,0.29381612707407045,0.00025,0.19098419299984926,0.016434003000085795,0.20742406600015784
24,0.14211700502048683,0.26620576938827,0.00025,0.18993067599990354,0.01683992199991735,0.20677732800004378
25,0.1398808617051357,0.2993343226559512,0.000125,0.1895326759999989,0.01668602099994132,0.20623679899995295
26,0.15398971787703936,0.30933341738227366,0.000125,0.1996771940000599,0.016491997999992236,0.2161763509998309
27,0.14045616294320767,0.31320801592651226,0.000125,0.20070218899991232,0.016653698999789412,0.2173626480000621
