epoch,train_loss,val_loss,lr
1,0.5744942550804453,0.29659099407962985,0.001
2,0.36491028068313464,0.31344258569893024,0.001
3,0.31931406505218973,0.29542481670012843,0.001
4,0.2848556118733567,0.25382295313414993,0.001
5,0.27333963562510777,0.240349680185318,0.001
6,0.2515020104612501,0.25216466917858255,0.001
7,0.25280637886361834,0.24416279507961586,0.001
8,0.24038401926503813,0.20779924841471764,0.001
9,0.2178388022393736,0.19305520051425987,0.001
10,0.21824401486731773,0.18434695826543795,0.001
11,0.21047600810032163,0.17893845697382946,0.001
12,0.21268801943375645,0.17979342304604315,0.001
13,0.20844338341853097,0.1776892922836028,0.001
14,0.19738766957995713,0.17993750577762133,0.001
15,0.2036805643189338,0.17120059133270682,0.001
16,0.20180882283863627,0.17167218119809122,0.001
17,0.19650984834812876,0.16896097879587632,0.001
18,0.191529905016277,0.17380595464250703,0.001
19,0.18860160722313815,0.17013880527102865,0.001
20,0.18502704026878522,0.17805231633511456,0.001
21,0.1890515041500864,0.16641127417137572,0.001
22,0.1832261684654434,0.17539908301024448,0.001
23,0.1849740886132777,0.17247027870797332,0.001
24,0.17258527551286965,0.1705602703741936,0.001
25,0.1798084646677031,0.16853318139389678,0.001
26,0.1725299691213929,0.16138147918772308,0.001
27,0.16526359113527456,0.16412442255687046,0.001
28,0.1717090459386935,0.16998824421620312,0.001
29,0.16147305512513738,0.168534345855385,0.001
30,0.16101706088871084,0.16048944810956786,0.001
31,0.15790263497701254,0.16261895065193688,0.001
32,0.15993964304633465,0.15770633662844594,0.001
33,0.1575780868103,0.16092665681055376,0.001
34,0.15089418958592157,0.14624379292165204,0.001
35,0.15168092665279212,0.1508200122412546,0.001
36,0.14809204253458208,0.15375584806804057,0.001
37,0.15144945640504145,0.15148120868456114,0.001
38,0.1443206409186018,0.14995703570075802,0.001
39,0.1429636647303899,0.14517061598164774,0.001
40,0.14367580339045508,0.15363251304987705,0.001
41,0.14272467291056043,0.1418516741835432,0.001
42,0.13611169532208459,0.14406412268504673,0.001
43,0.14258803475287654,0.12864891740130935,0.001
44,0.14434708525630308,0.12909953452490427,0.001
45,0.1450049696964175,0.12743512697361567,0.001
46,0.13867369789803755,0.14814304515267862,0.001
47,0.13492141650675873,0.12470136476910754,0.001
48,0.13440588473419135,0.13142370925847188,0.001
49,0.1325212277552133,0.12840631248164566,0.001
50,0.13364354446263296,0.12966712565966698,0.001
