date,forecast_price
2024-12-31,1787.8215
2025-01-01,1787.9119
2025-01-02,1787.9221
2025-01-03,1787.9296
2025-01-04,1787.8745
2025-01-05,1787.8055
2025-01-06,1787.8059
2025-01-07,1787.7534
2025-01-08,1787.6584
2025-01-09,1787.5828
2025-01-10,1787.5111
2025-01-11,1787.4591
2025-01-12,1787.3936
2025-01-13,1787.366
2025-01-14,1787.3501
2025-01-15,1787.345
2025-01-16,1787.3284
2025-01-17,1787.3383
2025-01-18,1787.3668
2025-01-19,1787.4067
2025-01-20,1787.4341
2025-01-21,1787.4575
2025-01-22,1787.444
2025-01-23,1787.4525
2025-01-24,1787.4979
2025-01-25,1787.4941
2025-01-26,1787.5984
2025-01-27,1787.6108
2025-01-28,1787.5839
2025-01-29,1787.6001
