epoch,train_loss,val_loss,lr
1,0.6171609796503539,0.25524908149645326,0.0005
2,0.30928781109471476,0.18270890626596126,0.0005
3,0.2493694136540095,0.15401478802963292,0.0005
4,0.22264200392376138,0.12209721225680727,0.0005
5,0.20544866831926462,0.11381303696157215,0.0005
6,0.18520836680593455,0.10357894444521212,0.0005
7,0.1804060019793049,0.10619250091014208,0.0005
8,0.16660984356129896,0.1280933651717115,0.0005
9,0.1657766579086208,0.11226194720098745,0.0005
10,0.16125541475725003,0.11729914422357554,0.0005
11,0.15747016182296164,0.1111841840204937,0.0005
12,0.14977763161650695,0.10826476550463474,0.0005
13,0.14353002048094213,0.09831348562608788,0.0005
14,0.14319830049750626,0.11481099685172101,0.0005
15,0.14214523860844233,0.12445117989967475,0.0005
16,0.14439184443497743,0.15860824297358106,0.0005
17,0.14321901280179247,0.1145993518211069,0.0005
18,0.13348753550573916,0.1181880632515276,0.0005
19,0.1339270180591973,0.10385762606606339,0.0005
20,0.13280784035882642,0.13366983063293225,0.0005
21,0.12526282725795623,0.11708985531316214,0.0005
22,0.1313816134220383,0.09945324374176127,0.00025
23,0.12661575412237516,0.1307350342576598,0.00025
24,0.12753113587270073,0.11199711980450125,0.00025
25,0.12151674331302711,0.11748511649859257,0.00025
26,0.12215828705432168,0.12984320222636758,0.00025
27,0.12624041031124772,0.12686436767483647,0.00025
28,0.12336018610491975,0.11200688240967152,0.00025
29,0.12457678825410891,0.12179462431055127,0.00025
30,0.12170586119202302,0.12586090487964224,0.00025
31,0.1217856060005858,0.11802270536100393,0.000125
32,0.12044064779649072,0.11286370883454809,0.000125
33,0.12374944945390079,0.1268537052514114,0.000125
