feature,importance
High Price,0.002321999270835398
Price Change 1 Day Percent,0.0021875017688335273
Price to Book Ratio,0.002055574523983808
Dividend Indicated Yld - Gross,0.002003038333417949
ihsg_close,0.0016883253027232161
Low Price,0.0016502875361897923
Price Earnings Ratio,0.0013247489720320488
Price to Sales Ratio,0.0012853757328166633
Moving Average 20 Day,0.0012716224985329554
bi_rate,0.0012041048459277216
ihsg_return_1d,0.0011790149308407187
cpi_index,0.0011365071394533043
Ask Price,0.0010728798504836452
Bid Price,0.0010306581591112407
inflation_rate,0.000737841692887391
exchange_rate_usd_idr,0.0005934593881448551
