feature,importance
Dividend Indicated Yld - Gross,0.011639866877036782
Price Change 1 Day Percent,0.010890445736004043
Price to Book Ratio,0.010592533741146328
Price to Sales Ratio,0.010089547398577753
ihsg_close,0.00799295578850433
bi_rate,0.00792536143174705
High Price,0.006959594848643365
cpi_index,0.004921933876660962
Ask Price,0.00337982871957744
Moving Average 20 Day,0.0029087703488767133
exchange_rate_usd_idr,0.002869826894796762
Low Price,0.0015698005247395499
Price Earnings Ratio,0.0006924431266573563
ihsg_return_1d,0.0004687358120766779
inflation_rate,0.00016248496714979285
Bid Price,0.0
