feature,importance
Bid Price,0.0040843805202260604
Ask Price,0.0030499411178356453
Price Change 1 Day Percent,0.0026048696620286573
High Price,0.0026035424853529435
Low Price,0.0024041933723483043
Dividend Indicated Yld - Gross,0.0020924568976761235
Price to Sales Ratio,0.001967742486189689
Moving Average 20 Day,0.0019137558765621309
Price to Book Ratio,0.001905005442670122
Price Earnings Ratio,0.0016826777931122484
