feature,importance
Bid Price,0.008724652383631711
Ask Price,0.004928545087265455
Price Change 1 Day Percent,0.002607760392129422
Moving Average 20 Day,0.0025178266844401577
ihsg_close,0.0023584225098602597
ihsg_return_1d,0.002164472530906399
bi_rate,0.0018189946274894
Price to Book Ratio,0.0018115384775834783
cpi_index,0.001431413068591313
Dividend Indicated Yld - Gross,0.0013528494862839562
Low Price,0.0011107436032034464
exchange_rate_usd_idr,0.0008079277623134142
High Price,0.0003903832806584749
Price Earnings Ratio,0.0003692365018650909
Price to Sales Ratio,0.0
inflation_rate,0.0
