feature,importance
Price to Sales Ratio,0.018996954713010272
Price Earnings Ratio,0.01648724291282837
Bid Price,0.014884895432624034
Low Price,0.008009295264491808
Dividend Indicated Yld - Gross,0.007250286679482105
Ask Price,0.006106964083543662
Moving Average 20 Day,0.004410423503334945
Price to Book Ratio,0.0034521352790761756
High Price,0.0031610524792793407
Price Change 1 Day Percent,0.002783240859409705
