feature,importance
Low Price,0.00341139956557571
Moving Average 20 Day,0.0030730227760322787
Bid Price,0.0023794926946809477
Price Earnings Ratio,0.002008289095373246
exchange_rate_usd_idr,0.0019799822861831288
Price to Book Ratio,0.001964731056602479
Price Change 1 Day Percent,0.0019287707105665403
cpi_index,0.0018778357658191605
Dividend Indicated Yld - Gross,0.0016160533672123964
bi_rate,0.001509589947344144
ihsg_close,0.0014151227090866793
Price to Sales Ratio,0.0013363503322211252
High Price,0.0012955679326162298
ihsg_return_1d,0.0011946465025057115
inflation_rate,0.0011834596488986514
Ask Price,0.0011809117230655209
