date,forecast_price
2024-12-31,4341.6777
2025-01-01,4344.667
2025-01-02,4346.8247
2025-01-03,4348.186
2025-01-04,4349.1587
2025-01-05,4349.8423
2025-01-06,4350.321
2025-01-07,4350.6543
2025-01-08,4350.8867
2025-01-09,4351.0474
2025-01-10,4351.159
2025-01-11,4351.237
2025-01-12,4351.291
2025-01-13,4351.328
2025-01-14,4351.3535
2025-01-15,4351.3716
2025-01-16,4351.384
2025-01-17,4351.3926
2025-01-18,4351.3984
2025-01-19,4351.4023
2025-01-20,4351.405
2025-01-21,4351.4067
2025-01-22,4351.4077
2025-01-23,4351.4087
2025-01-24,4351.409
2025-01-25,4351.409
2025-01-26,4351.4097
2025-01-27,4351.4097
2025-01-28,4351.4097
2025-01-29,4351.4097
