feature,importance
ihsg_close,0.008582025913414186
bi_rate,0.006796801885745191
Price Earnings Ratio,0.004929258097530321
Ask Price,0.004690699330531064
Bid Price,0.0042603901148928905
Price to Book Ratio,0.002423609245536675
Low Price,0.002042810687134598
ihsg_return_1d,0.0018977456853494193
Price Change 1 Day Percent,0.0018667564455730214
Dividend Indicated Yld - Gross,0.0009323255050306559
High Price,0.0005321691712985438
Moving Average 20 Day,0.00026673094725682096
inflation_rate,2.0791660062980295e-06
exchange_rate_usd_idr,1.7945344249400512e-06
Price to Sales Ratio,0.0
cpi_index,0.0
