feature,importance
Price Earnings Ratio,0.013609061654782496
Bid Price,0.012568369517490881
Price Change 1 Day Percent,0.009735628655956445
Low Price,0.007655556153846327
Price to Book Ratio,0.00723924171716835
Ask Price,0.004036845144135162
bi_rate,0.003049192113879446
Price to Sales Ratio,0.002716527599841356
Dividend Indicated Yld - Gross,0.00212505145076041
ihsg_close,0.0011452502197920318
inflation_rate,5.075851789651855e-05
High Price,0.0
Moving Average 20 Day,0.0
cpi_index,0.0
exchange_rate_usd_idr,0.0
ihsg_return_1d,0.0
