feature,importance
Price Change 1 Day Percent,0.006388982884019486
cpi_index,0.005040197275091122
exchange_rate_usd_idr,0.004211294310100921
Dividend Indicated Yld - Gross,0.0037201551604084666
Ask Price,0.002637994963960305
High Price,0.0019297961589819297
Bid Price,0.001759453776286953
ihsg_close,0.0017485875209483012
Price Earnings Ratio,0.0016542276064495714
Price to Book Ratio,0.0015076959064962213
Moving Average 20 Day,0.0013797072508457352
inflation_rate,0.0011322207151568439
Price to Sales Ratio,0.0011189453323216484
bi_rate,0.0008913727381104039
Low Price,0.0
ihsg_return_1d,0.0
