feature,importance
Moving Average 20 Day,0.0038830960126776766
Low Price,0.002671981714778873
Price to Sales Ratio,0.002325574895740663
Bid Price,0.0023113757720841645
Price to Book Ratio,0.002251275145965014
Price Earnings Ratio,0.0022402765102911984
Ask Price,0.002210737424266437
High Price,0.0021259931889702228
Price Change 1 Day Percent,0.0017833771174302544
Dividend Indicated Yld - Gross,0.001121096433641055
