epoch,train_loss,val_loss,lr
1,0.46163964564227716,0.300155542426176,0.0005
2,0.3059372968998434,0.2344381392766268,0.0005
3,0.2416571183443924,0.23645179492957663,0.0005
4,0.21377093205528874,0.23551484124435412,0.0005
5,0.18876813733449546,0.226153379310539,0.0005
6,0.17826512758236204,0.23695776269430324,0.0005
7,0.16187508388232158,0.2635637038237565,0.0005
8,0.15047378406516113,0.26179874822115284,0.0005
9,0.14243714117768844,0.25269244434116606,0.0005
10,0.14122303193401692,0.28196100259334334,0.0005
11,0.13600989619677212,0.2703900990925191,0.0005
12,0.13072710559573225,0.27202761273978754,0.0005
13,0.12625516377469545,0.27964981968377856,0.0005
14,0.12742207252210186,0.32930669515873445,0.00025
15,0.12166883598305418,0.29054219582246177,0.00025
16,0.12233056787628427,0.3209653261328216,0.00025
17,0.12235113895067605,0.30166274326525644,0.00025
18,0.11849276406363347,0.31064480504060127,0.00025
19,0.11678175109048043,0.3112360878841027,0.00025
20,0.11299036208233099,0.3331360658478765,0.00025
21,0.11713261679616026,0.3218375564333581,0.00025
22,0.11525211564956173,0.3272006681193283,0.00025
23,0.11690421722909455,0.3290777522766646,0.000125
24,0.11246943344565703,0.3307845613165891,0.000125
25,0.11068898171827357,0.33637394437388385,0.000125
