feature,importance
Bid Price,0.0032125993352373466
Low Price,0.0030331086354790813
High Price,0.002455598933450388
Ask Price,0.0021309849540699405
Price to Sales Ratio,0.001925261393987159
Dividend Indicated Yld - Gross,0.0018831266206369645
Moving Average 20 Day,0.0017227446661099018
Price Change 1 Day Percent,0.0016171045858735026
Price to Book Ratio,0.001246174485715539
Price Earnings Ratio,0.0009937938677489005
