date,forecast_price
2024-12-31,5914.6846
2025-01-01,5912.881
2025-01-02,5915.218
2025-01-03,5918.3906
2025-01-04,5921.0244
2025-01-05,5922.8164
2025-01-06,5923.872
2025-01-07,5924.4053
2025-01-08,5924.6094
2025-01-09,5924.6255
2025-01-10,5924.5483
2025-01-11,5924.4355
2025-01-12,5924.3164
2025-01-13,5924.208
2025-01-14,5924.1157
2025-01-15,5924.041
2025-01-16,5923.9824
2025-01-17,5923.9375
2025-01-18,5923.904
2025-01-19,5923.879
2025-01-20,5923.861
2025-01-21,5923.8477
2025-01-22,5923.8374
2025-01-23,5923.831
2025-01-24,5923.826
2025-01-25,5923.8223
2025-01-26,5923.82
2025-01-27,5923.8184
2025-01-28,5923.817
2025-01-29,5923.8164
